Run_./2018-02-16/otu_table.biom-0/0 Run_./2018-02-16/otu_table.biom-0/1 Run_./2018-02-16/otu_table.biom-0/2 Run_./2022-07-08/ITS/ASV_Table.biom-1/0 Run_./2022-02-18/beuty5958.biom-2/0 Run_./2022-02-18/beuty5958.biom-2/1 Run_./2022-04-19/beuty6409.biom-3/0 Run_./2022-04-19/ITS/ASV_Table.biom-4/0 Run_./2022-07-11/beuty6948.biom-5/0 Run_./2022-08-19/ASV_Table.biom-6/0 Run_./2022-08-19/ITS/ASV_Table.biom-7/0 Run_./2018-03-09/otu_table.biom-8/0 Run_./2018-03-09/otu_table.biom-8/1 Run_./2018-03-09/otu_table.biom-8/2 Run_./2018-03-09/otu_table.biom-8/3 key_0 key_1 key_2 key_3 key_4 key_5 key_6
0 0 0 0 0 0 0 0 0 0 0 0 0 0 59 seq491 X__./2018-03-09/otu_table.biom_seq491 X__./2018-03-09/otu_table.biom_seq491 X__./2018-03-09/otu_table.biom_seq491 X__./2018-03-09/otu_table.biom_seq491 X__./2018-03-09/otu_table.biom_seq491 X__./2018-03-09/otu_table.biom_seq491
0 0 0 0 0 0 0 0 0 0 0 0 0 0 59 seq492 X__./2018-03-09/otu_table.biom_seq492 X__./2018-03-09/otu_table.biom_seq492 X__./2018-03-09/otu_table.biom_seq492 X__./2018-03-09/otu_table.biom_seq492 X__./2018-03-09/otu_table.biom_seq492 X__./2018-03-09/otu_table.biom_seq492
0 0 0 0 0 0 0 0 0 0 0 0 0 0 59 seq493 X__./2018-03-09/otu_table.biom_seq493 X__./2018-03-09/otu_table.biom_seq493 X__./2018-03-09/otu_table.biom_seq493 X__./2018-03-09/otu_table.biom_seq493 X__./2018-03-09/otu_table.biom_seq493 X__./2018-03-09/otu_table.biom_seq493
0 0 0 0 0 0 0 0 0 0 0 0 0 0 59 seq494 X__./2018-03-09/otu_table.biom_seq494 X__./2018-03-09/otu_table.biom_seq494 X__./2018-03-09/otu_table.biom_seq494 X__./2018-03-09/otu_table.biom_seq494 X__./2018-03-09/otu_table.biom_seq494 X__./2018-03-09/otu_table.biom_seq494
0 0 0 0 0 0 0 0 0 0 0 0 0 0 58 seq495 X__./2018-03-09/otu_table.biom_seq495 X__./2018-03-09/otu_table.biom_seq495 X__./2018-03-09/otu_table.biom_seq495 X__./2018-03-09/otu_table.biom_seq495 X__./2018-03-09/otu_table.biom_seq495 X__./2018-03-09/otu_table.biom_seq495
0 0 0 0 0 0 0 0 0 0 0 0 0 0 58 seq496 X__./2018-03-09/otu_table.biom_seq496 X__./2018-03-09/otu_table.biom_seq496 X__./2018-03-09/otu_table.biom_seq496 X__./2018-03-09/otu_table.biom_seq496 X__./2018-03-09/otu_table.biom_seq496 X__./2018-03-09/otu_table.biom_seq496
0 0 0 0 0 0 0 0 0 0 0 0 0 0 58 seq498 X__./2018-03-09/otu_table.biom_seq498 X__./2018-03-09/otu_table.biom_seq498 X__./2018-03-09/otu_table.biom_seq498 X__./2018-03-09/otu_table.biom_seq498 X__./2018-03-09/otu_table.biom_seq498 X__./2018-03-09/otu_table.biom_seq498
0 0 0 0 0 0 0 0 0 0 0 0 0 0 58 seq499 X__./2018-03-09/otu_table.biom_seq499 X__./2018-03-09/otu_table.biom_seq499 X__./2018-03-09/otu_table.biom_seq499 X__./2018-03-09/otu_table.biom_seq499 X__./2018-03-09/otu_table.biom_seq499 X__./2018-03-09/otu_table.biom_seq499
0 0 0 0 0 0 0 0 0 0 0 0 0 0 58 seq500 X__./2018-03-09/otu_table.biom_seq500 X__./2018-03-09/otu_table.biom_seq500 X__./2018-03-09/otu_table.biom_seq500 X__./2018-03-09/otu_table.biom_seq500 X__./2018-03-09/otu_table.biom_seq500 X__./2018-03-09/otu_table.biom_seq500
0 0 0 0 0 0 0 0 0 0 0 0 0 0 58 seq501 X__./2018-03-09/otu_table.biom_seq501 X__./2018-03-09/otu_table.biom_seq501 X__./2018-03-09/otu_table.biom_seq501 X__./2018-03-09/otu_table.biom_seq501 X__./2018-03-09/otu_table.biom_seq501 X__./2018-03-09/otu_table.biom_seq501
0 0 0 0 0 0 0 0 0 0 0 0 0 0 58 k__Bacteria p__Actinobacteria c__Actinobacteria o__Propionibacteriales f__Nocardioidaceae g__Nocardioides s__halotolerans
0 0 0 0 0 0 0 0 0 0 0 0 0 0 58 seq505 X__./2018-03-09/otu_table.biom_seq505 X__./2018-03-09/otu_table.biom_seq505 X__./2018-03-09/otu_table.biom_seq505 X__./2018-03-09/otu_table.biom_seq505 X__./2018-03-09/otu_table.biom_seq505 X__./2018-03-09/otu_table.biom_seq505
0 0 0 0 0 0 0 0 0 0 0 0 0 0 57 seq508 X__./2018-03-09/otu_table.biom_seq508 X__./2018-03-09/otu_table.biom_seq508 X__./2018-03-09/otu_table.biom_seq508 X__./2018-03-09/otu_table.biom_seq508 X__./2018-03-09/otu_table.biom_seq508 X__./2018-03-09/otu_table.biom_seq508
0 0 0 0 0 0 0 0 0 0 0 0 0 0 57 seq509 X__./2018-03-09/otu_table.biom_seq509 X__./2018-03-09/otu_table.biom_seq509 X__./2018-03-09/otu_table.biom_seq509 X__./2018-03-09/otu_table.biom_seq509 X__./2018-03-09/otu_table.biom_seq509 X__./2018-03-09/otu_table.biom_seq509
0 0 0 0 0 0 0 0 0 0 0 0 0 0 57 seq510 X__./2018-03-09/otu_table.biom_seq510 X__./2018-03-09/otu_table.biom_seq510 X__./2018-03-09/otu_table.biom_seq510 X__./2018-03-09/otu_table.biom_seq510 X__./2018-03-09/otu_table.biom_seq510 X__./2018-03-09/otu_table.biom_seq510
0 0 0 0 0 0 0 0 0 0 0 0 0 0 57 seq511 X__./2018-03-09/otu_table.biom_seq511 X__./2018-03-09/otu_table.biom_seq511 X__./2018-03-09/otu_table.biom_seq511 X__./2018-03-09/otu_table.biom_seq511 X__./2018-03-09/otu_table.biom_seq511 X__./2018-03-09/otu_table.biom_seq511
0 0 0 0 0 0 0 0 0 0 0 0 0 0 57 seq512 X__./2018-03-09/otu_table.biom_seq512 X__./2018-03-09/otu_table.biom_seq512 X__./2018-03-09/otu_table.biom_seq512 X__./2018-03-09/otu_table.biom_seq512 X__./2018-03-09/otu_table.biom_seq512 X__./2018-03-09/otu_table.biom_seq512
0 0 0 0 0 0 0 0 0 0 0 0 0 0 57 seq513 X__./2018-03-09/otu_table.biom_seq513 X__./2018-03-09/otu_table.biom_seq513 X__./2018-03-09/otu_table.biom_seq513 X__./2018-03-09/otu_table.biom_seq513 X__./2018-03-09/otu_table.biom_seq513 X__./2018-03-09/otu_table.biom_seq513
0 0 0 0 0 0 0 0 0 0 0 0 0 0 57 seq514 X__./2018-03-09/otu_table.biom_seq514 X__./2018-03-09/otu_table.biom_seq514 X__./2018-03-09/otu_table.biom_seq514 X__./2018-03-09/otu_table.biom_seq514 X__./2018-03-09/otu_table.biom_seq514 X__./2018-03-09/otu_table.biom_seq514
0 0 0 0 0 0 0 0 0 0 0 0 0 0 57 seq515 X__./2018-03-09/otu_table.biom_seq515 X__./2018-03-09/otu_table.biom_seq515 X__./2018-03-09/otu_table.biom_seq515 X__./2018-03-09/otu_table.biom_seq515 X__./2018-03-09/otu_table.biom_seq515 X__./2018-03-09/otu_table.biom_seq515
0 0 0 0 0 0 0 0 0 0 0 0 0 0 56 seq516 X__./2018-03-09/otu_table.biom_seq516 X__./2018-03-09/otu_table.biom_seq516 X__./2018-03-09/otu_table.biom_seq516 X__./2018-03-09/otu_table.biom_seq516 X__./2018-03-09/otu_table.biom_seq516 X__./2018-03-09/otu_table.biom_seq516
0 0 0 0 0 0 0 0 0 0 0 0 0 0 56 seq517 X__./2018-03-09/otu_table.biom_seq517 X__./2018-03-09/otu_table.biom_seq517 X__./2018-03-09/otu_table.biom_seq517 X__./2018-03-09/otu_table.biom_seq517 X__./2018-03-09/otu_table.biom_seq517 X__./2018-03-09/otu_table.biom_seq517
0 0 0 0 0 0 0 0 0 0 0 0 0 0 56 seq518 X__./2018-03-09/otu_table.biom_seq518 X__./2018-03-09/otu_table.biom_seq518 X__./2018-03-09/otu_table.biom_seq518 X__./2018-03-09/otu_table.biom_seq518 X__./2018-03-09/otu_table.biom_seq518 X__./2018-03-09/otu_table.biom_seq518
0 0 0 0 0 0 0 0 0 0 0 0 0 0 56 seq519 X__./2018-03-09/otu_table.biom_seq519 X__./2018-03-09/otu_table.biom_seq519 X__./2018-03-09/otu_table.biom_seq519 X__./2018-03-09/otu_table.biom_seq519 X__./2018-03-09/otu_table.biom_seq519 X__./2018-03-09/otu_table.biom_seq519
0 0 0 0 0 0 0 0 0 0 0 0 0 0 56 k__Bacteria p__Actinobacteria c__Actinobacteria o__Streptosporangiales f__Thermomonosporaceae g__Actinoallomurus s__purpureus
0 0 0 0 0 0 0 0 0 0 0 0 0 0 56 seq521 X__./2018-03-09/otu_table.biom_seq521 X__./2018-03-09/otu_table.biom_seq521 X__./2018-03-09/otu_table.biom_seq521 X__./2018-03-09/otu_table.biom_seq521 X__./2018-03-09/otu_table.biom_seq521 X__./2018-03-09/otu_table.biom_seq521
0 0 0 0 0 0 0 0 0 0 0 0 0 0 56 seq522 X__./2018-03-09/otu_table.biom_seq522 X__./2018-03-09/otu_table.biom_seq522 X__./2018-03-09/otu_table.biom_seq522 X__./2018-03-09/otu_table.biom_seq522 X__./2018-03-09/otu_table.biom_seq522 X__./2018-03-09/otu_table.biom_seq522
0 0 0 0 0 0 0 0 0 0 0 0 0 0 56 seq523 X__./2018-03-09/otu_table.biom_seq523 X__./2018-03-09/otu_table.biom_seq523 X__./2018-03-09/otu_table.biom_seq523 X__./2018-03-09/otu_table.biom_seq523 X__./2018-03-09/otu_table.biom_seq523 X__./2018-03-09/otu_table.biom_seq523
0 0 0 0 0 0 0 0 0 0 0 0 0 0 56 seq524 X__./2018-03-09/otu_table.biom_seq524 X__./2018-03-09/otu_table.biom_seq524 X__./2018-03-09/otu_table.biom_seq524 X__./2018-03-09/otu_table.biom_seq524 X__./2018-03-09/otu_table.biom_seq524 X__./2018-03-09/otu_table.biom_seq524
0 0 0 0 0 0 0 0 0 0 0 0 0 0 56 seq525 X__./2018-03-09/otu_table.biom_seq525 X__./2018-03-09/otu_table.biom_seq525 X__./2018-03-09/otu_table.biom_seq525 X__./2018-03-09/otu_table.biom_seq525 X__./2018-03-09/otu_table.biom_seq525 X__./2018-03-09/otu_table.biom_seq525
0 0 0 0 0 0 0 0 0 0 0 0 0 0 55 seq526 X__./2018-03-09/otu_table.biom_seq526 X__./2018-03-09/otu_table.biom_seq526 X__./2018-03-09/otu_table.biom_seq526 X__./2018-03-09/otu_table.biom_seq526 X__./2018-03-09/otu_table.biom_seq526 X__./2018-03-09/otu_table.biom_seq526
0 0 0 0 0 0 0 0 0 0 0 0 0 0 55 seq527 X__./2018-03-09/otu_table.biom_seq527 X__./2018-03-09/otu_table.biom_seq527 X__./2018-03-09/otu_table.biom_seq527 X__./2018-03-09/otu_table.biom_seq527 X__./2018-03-09/otu_table.biom_seq527 X__./2018-03-09/otu_table.biom_seq527
0 0 0 0 0 0 0 0 0 0 0 0 0 0 55 seq528 X__./2018-03-09/otu_table.biom_seq528 X__./2018-03-09/otu_table.biom_seq528 X__./2018-03-09/otu_table.biom_seq528 X__./2018-03-09/otu_table.biom_seq528 X__./2018-03-09/otu_table.biom_seq528 X__./2018-03-09/otu_table.biom_seq528
0 0 0 0 0 0 0 0 0 0 0 0 0 0 55 seq529 X__./2018-03-09/otu_table.biom_seq529 X__./2018-03-09/otu_table.biom_seq529 X__./2018-03-09/otu_table.biom_seq529 X__./2018-03-09/otu_table.biom_seq529 X__./2018-03-09/otu_table.biom_seq529 X__./2018-03-09/otu_table.biom_seq529
0 0 0 0 0 0 0 0 0 0 0 0 0 0 55 seq530 X__./2018-03-09/otu_table.biom_seq530 X__./2018-03-09/otu_table.biom_seq530 X__./2018-03-09/otu_table.biom_seq530 X__./2018-03-09/otu_table.biom_seq530 X__./2018-03-09/otu_table.biom_seq530 X__./2018-03-09/otu_table.biom_seq530
0 0 0 0 0 0 0 0 0 0 0 0 0 0 55 k__Bacteria p__Actinobacteria c__Actinobacteria o__Propionibacteriales f__Nocardioidaceae g__Marmoricola-Nocardioides s__daedukensis-ginsengisegetis
0 0 0 0 0 0 0 0 0 0 0 0 0 0 55 seq532 X__./2018-03-09/otu_table.biom_seq532 X__./2018-03-09/otu_table.biom_seq532 X__./2018-03-09/otu_table.biom_seq532 X__./2018-03-09/otu_table.biom_seq532 X__./2018-03-09/otu_table.biom_seq532 X__./2018-03-09/otu_table.biom_seq532
0 0 0 0 0 0 0 0 0 0 0 0 0 0 55 seq533 X__./2018-03-09/otu_table.biom_seq533 X__./2018-03-09/otu_table.biom_seq533 X__./2018-03-09/otu_table.biom_seq533 X__./2018-03-09/otu_table.biom_seq533 X__./2018-03-09/otu_table.biom_seq533 X__./2018-03-09/otu_table.biom_seq533
0 0 0 0 0 0 0 0 0 0 0 0 0 0 55 seq534 X__./2018-03-09/otu_table.biom_seq534 X__./2018-03-09/otu_table.biom_seq534 X__./2018-03-09/otu_table.biom_seq534 X__./2018-03-09/otu_table.biom_seq534 X__./2018-03-09/otu_table.biom_seq534 X__./2018-03-09/otu_table.biom_seq534
0 0 0 0 0 0 0 0 0 0 0 0 0 0 55 seq535 X__./2018-03-09/otu_table.biom_seq535 X__./2018-03-09/otu_table.biom_seq535 X__./2018-03-09/otu_table.biom_seq535 X__./2018-03-09/otu_table.biom_seq535 X__./2018-03-09/otu_table.biom_seq535 X__./2018-03-09/otu_table.biom_seq535
0 0 0 0 0 0 0 0 0 0 0 0 0 0 55 seq536 X__./2018-03-09/otu_table.biom_seq536 X__./2018-03-09/otu_table.biom_seq536 X__./2018-03-09/otu_table.biom_seq536 X__./2018-03-09/otu_table.biom_seq536 X__./2018-03-09/otu_table.biom_seq536 X__./2018-03-09/otu_table.biom_seq536
0 0 0 0 0 0 0 0 0 0 0 0 55 0 0 seq537 X__./2018-03-09/otu_table.biom_seq537 X__./2018-03-09/otu_table.biom_seq537 X__./2018-03-09/otu_table.biom_seq537 X__./2018-03-09/otu_table.biom_seq537 X__./2018-03-09/otu_table.biom_seq537 X__./2018-03-09/otu_table.biom_seq537
0 0 0 0 0 0 0 0 0 0 0 0 0 0 55 seq538 X__./2018-03-09/otu_table.biom_seq538 X__./2018-03-09/otu_table.biom_seq538 X__./2018-03-09/otu_table.biom_seq538 X__./2018-03-09/otu_table.biom_seq538 X__./2018-03-09/otu_table.biom_seq538 X__./2018-03-09/otu_table.biom_seq538
0 0 0 0 0 0 0 0 0 0 0 0 0 0 55 seq539 X__./2018-03-09/otu_table.biom_seq539 X__./2018-03-09/otu_table.biom_seq539 X__./2018-03-09/otu_table.biom_seq539 X__./2018-03-09/otu_table.biom_seq539 X__./2018-03-09/otu_table.biom_seq539 X__./2018-03-09/otu_table.biom_seq539
0 0 0 0 0 0 0 0 0 0 0 0 0 0 54 seq540 X__./2018-03-09/otu_table.biom_seq540 X__./2018-03-09/otu_table.biom_seq540 X__./2018-03-09/otu_table.biom_seq540 X__./2018-03-09/otu_table.biom_seq540 X__./2018-03-09/otu_table.biom_seq540 X__./2018-03-09/otu_table.biom_seq540
0 0 0 0 0 0 0 0 0 0 0 0 0 0 54 seq541 X__./2018-03-09/otu_table.biom_seq541 X__./2018-03-09/otu_table.biom_seq541 X__./2018-03-09/otu_table.biom_seq541 X__./2018-03-09/otu_table.biom_seq541 X__./2018-03-09/otu_table.biom_seq541 X__./2018-03-09/otu_table.biom_seq541
0 0 0 0 0 0 0 0 0 0 0 0 0 0 54 k__Bacteria p__Actinobacteria c__Actinobacteria o__Pseudonocardiales f__Pseudonocardiaceae g__Actinomycetospora s__corticicola
0 0 0 0 0 0 0 0 0 0 0 0 0 0 54 seq543 X__./2018-03-09/otu_table.biom_seq543 X__./2018-03-09/otu_table.biom_seq543 X__./2018-03-09/otu_table.biom_seq543 X__./2018-03-09/otu_table.biom_seq543 X__./2018-03-09/otu_table.biom_seq543 X__./2018-03-09/otu_table.biom_seq543
0 0 0 0 0 0 0 0 0 0 0 0 0 0 54 seq544 X__./2018-03-09/otu_table.biom_seq544 X__./2018-03-09/otu_table.biom_seq544 X__./2018-03-09/otu_table.biom_seq544 X__./2018-03-09/otu_table.biom_seq544 X__./2018-03-09/otu_table.biom_seq544 X__./2018-03-09/otu_table.biom_seq544
0 0 0 0 0 0 0 0 0 0 0 0 0 0 54 seq545 X__./2018-03-09/otu_table.biom_seq545 X__./2018-03-09/otu_table.biom_seq545 X__./2018-03-09/otu_table.biom_seq545 X__./2018-03-09/otu_table.biom_seq545 X__./2018-03-09/otu_table.biom_seq545 X__./2018-03-09/otu_table.biom_seq545
0 0 0 0 0 0 0 0 0 0 0 0 0 0 54 seq546 X__./2018-03-09/otu_table.biom_seq546 X__./2018-03-09/otu_table.biom_seq546 X__./2018-03-09/otu_table.biom_seq546 X__./2018-03-09/otu_table.biom_seq546 X__./2018-03-09/otu_table.biom_seq546 X__./2018-03-09/otu_table.biom_seq546
0 0 0 0 0 0 0 0 0 0 0 0 0 0 54 seq547 X__./2018-03-09/otu_table.biom_seq547 X__./2018-03-09/otu_table.biom_seq547 X__./2018-03-09/otu_table.biom_seq547 X__./2018-03-09/otu_table.biom_seq547 X__./2018-03-09/otu_table.biom_seq547 X__./2018-03-09/otu_table.biom_seq547
0 0 0 0 0 0 0 0 0 0 0 0 0 0 53 seq548 X__./2018-03-09/otu_table.biom_seq548 X__./2018-03-09/otu_table.biom_seq548 X__./2018-03-09/otu_table.biom_seq548 X__./2018-03-09/otu_table.biom_seq548 X__./2018-03-09/otu_table.biom_seq548 X__./2018-03-09/otu_table.biom_seq548
0 0 0 0 0 0 0 0 0 0 0 0 0 0 53 seq549 X__./2018-03-09/otu_table.biom_seq549 X__./2018-03-09/otu_table.biom_seq549 X__./2018-03-09/otu_table.biom_seq549 X__./2018-03-09/otu_table.biom_seq549 X__./2018-03-09/otu_table.biom_seq549 X__./2018-03-09/otu_table.biom_seq549
0 0 0 0 0 0 0 0 0 0 0 0 0 0 53 seq550 X__./2018-03-09/otu_table.biom_seq550 X__./2018-03-09/otu_table.biom_seq550 X__./2018-03-09/otu_table.biom_seq550 X__./2018-03-09/otu_table.biom_seq550 X__./2018-03-09/otu_table.biom_seq550 X__./2018-03-09/otu_table.biom_seq550
0 0 0 0 0 0 0 0 0 0 0 0 0 0 53 seq551 X__./2018-03-09/otu_table.biom_seq551 X__./2018-03-09/otu_table.biom_seq551 X__./2018-03-09/otu_table.biom_seq551 X__./2018-03-09/otu_table.biom_seq551 X__./2018-03-09/otu_table.biom_seq551 X__./2018-03-09/otu_table.biom_seq551
0 0 0 0 0 0 0 0 0 0 0 0 0 0 53 seq552 X__./2018-03-09/otu_table.biom_seq552 X__./2018-03-09/otu_table.biom_seq552 X__./2018-03-09/otu_table.biom_seq552 X__./2018-03-09/otu_table.biom_seq552 X__./2018-03-09/otu_table.biom_seq552 X__./2018-03-09/otu_table.biom_seq552
0 0 0 0 0 0 0 0 0 0 0 0 0 0 53 seq553 X__./2018-03-09/otu_table.biom_seq553 X__./2018-03-09/otu_table.biom_seq553 X__./2018-03-09/otu_table.biom_seq553 X__./2018-03-09/otu_table.biom_seq553 X__./2018-03-09/otu_table.biom_seq553 X__./2018-03-09/otu_table.biom_seq553
0 0 0 0 0 0 0 0 0 0 0 0 0 0 53 seq554 X__./2018-03-09/otu_table.biom_seq554 X__./2018-03-09/otu_table.biom_seq554 X__./2018-03-09/otu_table.biom_seq554 X__./2018-03-09/otu_table.biom_seq554 X__./2018-03-09/otu_table.biom_seq554 X__./2018-03-09/otu_table.biom_seq554
0 0 0 0 0 0 0 0 0 0 0 0 0 0 53 seq555 X__./2018-03-09/otu_table.biom_seq555 X__./2018-03-09/otu_table.biom_seq555 X__./2018-03-09/otu_table.biom_seq555 X__./2018-03-09/otu_table.biom_seq555 X__./2018-03-09/otu_table.biom_seq555 X__./2018-03-09/otu_table.biom_seq555
0 0 0 0 0 0 0 0 0 0 0 0 53 0 0 seq556 X__./2018-03-09/otu_table.biom_seq556 X__./2018-03-09/otu_table.biom_seq556 X__./2018-03-09/otu_table.biom_seq556 X__./2018-03-09/otu_table.biom_seq556 X__./2018-03-09/otu_table.biom_seq556 X__./2018-03-09/otu_table.biom_seq556
0 0 0 0 0 0 0 0 0 0 0 0 0 0 53 seq557 X__./2018-03-09/otu_table.biom_seq557 X__./2018-03-09/otu_table.biom_seq557 X__./2018-03-09/otu_table.biom_seq557 X__./2018-03-09/otu_table.biom_seq557 X__./2018-03-09/otu_table.biom_seq557 X__./2018-03-09/otu_table.biom_seq557
0 0 0 0 0 0 0 0 0 0 0 0 0 0 52 seq559 X__./2018-03-09/otu_table.biom_seq559 X__./2018-03-09/otu_table.biom_seq559 X__./2018-03-09/otu_table.biom_seq559 X__./2018-03-09/otu_table.biom_seq559 X__./2018-03-09/otu_table.biom_seq559 X__./2018-03-09/otu_table.biom_seq559
0 0 0 0 0 0 0 0 0 0 0 0 0 0 52 seq560 X__./2018-03-09/otu_table.biom_seq560 X__./2018-03-09/otu_table.biom_seq560 X__./2018-03-09/otu_table.biom_seq560 X__./2018-03-09/otu_table.biom_seq560 X__./2018-03-09/otu_table.biom_seq560 X__./2018-03-09/otu_table.biom_seq560
0 0 0 0 0 0 0 0 0 0 0 0 0 0 52 seq561 X__./2018-03-09/otu_table.biom_seq561 X__./2018-03-09/otu_table.biom_seq561 X__./2018-03-09/otu_table.biom_seq561 X__./2018-03-09/otu_table.biom_seq561 X__./2018-03-09/otu_table.biom_seq561 X__./2018-03-09/otu_table.biom_seq561
0 0 0 0 0 0 0 0 0 0 0 0 0 0 52 seq562 X__./2018-03-09/otu_table.biom_seq562 X__./2018-03-09/otu_table.biom_seq562 X__./2018-03-09/otu_table.biom_seq562 X__./2018-03-09/otu_table.biom_seq562 X__./2018-03-09/otu_table.biom_seq562 X__./2018-03-09/otu_table.biom_seq562
0 0 0 0 0 0 0 0 0 0 0 0 0 0 52 seq563 X__./2018-03-09/otu_table.biom_seq563 X__./2018-03-09/otu_table.biom_seq563 X__./2018-03-09/otu_table.biom_seq563 X__./2018-03-09/otu_table.biom_seq563 X__./2018-03-09/otu_table.biom_seq563 X__./2018-03-09/otu_table.biom_seq563
0 0 0 0 0 0 0 0 0 0 0 0 0 0 52 seq564 X__./2018-03-09/otu_table.biom_seq564 X__./2018-03-09/otu_table.biom_seq564 X__./2018-03-09/otu_table.biom_seq564 X__./2018-03-09/otu_table.biom_seq564 X__./2018-03-09/otu_table.biom_seq564 X__./2018-03-09/otu_table.biom_seq564
0 0 0 0 0 0 0 0 0 0 0 0 0 0 52 k__Bacteria p__Actinobacteria c__Actinobacteria o__Pseudonocardiales f__Pseudonocardiaceae g__Pseudonocardia s__ailaonensis
0 0 0 0 0 0 0 0 0 0 0 0 52 0 0 k__Bacteria p__Firmicutes c__Clostridia o__Clostridiales f__Peptostreptococcaceae g__Terrisporobacter s__glycolicus-mayombei
0 0 0 0 0 0 0 0 0 0 0 0 0 0 52 k__Bacteria p__Actinobacteria c__Actinobacteria o__Pseudonocardiales f__Pseudonocardiaceae g__Pseudonocardia s__spinosa
0 0 0 0 0 0 0 0 0 0 0 0 0 0 52 seq568 X__./2018-03-09/otu_table.biom_seq568 X__./2018-03-09/otu_table.biom_seq568 X__./2018-03-09/otu_table.biom_seq568 X__./2018-03-09/otu_table.biom_seq568 X__./2018-03-09/otu_table.biom_seq568 X__./2018-03-09/otu_table.biom_seq568
0 0 0 0 0 0 0 0 0 0 0 0 0 0 52 k__Bacteria p__Proteobacteria c__Alphaproteobacteria o__Rhizobiales f__Bradyrhizobiaceae g__Bradyrhizobium s__yuanmingense
0 0 0 0 0 0 0 0 0 0 0 0 0 0 51 seq570 X__./2018-03-09/otu_table.biom_seq570 X__./2018-03-09/otu_table.biom_seq570 X__./2018-03-09/otu_table.biom_seq570 X__./2018-03-09/otu_table.biom_seq570 X__./2018-03-09/otu_table.biom_seq570 X__./2018-03-09/otu_table.biom_seq570
0 0 0 0 0 0 0 0 0 0 0 0 0 0 98 k__Bacteria p__Proteobacteria c__Alphaproteobacteria o__Rhizobiales f__Rhizobiales_Incertae_Sedis g__Bauldia s__consociata
0 0 0 0 0 0 0 0 0 0 0 0 0 0 51 seq572 X__./2018-03-09/otu_table.biom_seq572 X__./2018-03-09/otu_table.biom_seq572 X__./2018-03-09/otu_table.biom_seq572 X__./2018-03-09/otu_table.biom_seq572 X__./2018-03-09/otu_table.biom_seq572 X__./2018-03-09/otu_table.biom_seq572
0 0 0 0 0 0 0 0 0 0 0 0 0 0 51 seq573 X__./2018-03-09/otu_table.biom_seq573 X__./2018-03-09/otu_table.biom_seq573 X__./2018-03-09/otu_table.biom_seq573 X__./2018-03-09/otu_table.biom_seq573 X__./2018-03-09/otu_table.biom_seq573 X__./2018-03-09/otu_table.biom_seq573
0 0 0 0 0 0 0 0 0 0 0 0 0 0 51 seq574 X__./2018-03-09/otu_table.biom_seq574 X__./2018-03-09/otu_table.biom_seq574 X__./2018-03-09/otu_table.biom_seq574 X__./2018-03-09/otu_table.biom_seq574 X__./2018-03-09/otu_table.biom_seq574 X__./2018-03-09/otu_table.biom_seq574
0 0 0 0 0 0 0 0 0 0 0 0 0 0 51 seq575 X__./2018-03-09/otu_table.biom_seq575 X__./2018-03-09/otu_table.biom_seq575 X__./2018-03-09/otu_table.biom_seq575 X__./2018-03-09/otu_table.biom_seq575 X__./2018-03-09/otu_table.biom_seq575 X__./2018-03-09/otu_table.biom_seq575
0 0 0 0 0 0 0 0 0 0 0 0 0 0 51 seq576 X__./2018-03-09/otu_table.biom_seq576 X__./2018-03-09/otu_table.biom_seq576 X__./2018-03-09/otu_table.biom_seq576 X__./2018-03-09/otu_table.biom_seq576 X__./2018-03-09/otu_table.biom_seq576 X__./2018-03-09/otu_table.biom_seq576
0 0 0 0 0 0 0 0 0 0 0 0 0 0 51 k__Bacteria p__Proteobacteria c__Alphaproteobacteria o__Rhizobiales f__Hyphomicrobiaceae g__Devosia s__insulae
0 0 0 0 0 0 0 0 0 0 0 0 0 0 51 seq579 X__./2018-03-09/otu_table.biom_seq579 X__./2018-03-09/otu_table.biom_seq579 X__./2018-03-09/otu_table.biom_seq579 X__./2018-03-09/otu_table.biom_seq579 X__./2018-03-09/otu_table.biom_seq579 X__./2018-03-09/otu_table.biom_seq579
0 0 0 0 0 0 0 0 0 0 0 0 0 0 50 seq581 X__./2018-03-09/otu_table.biom_seq581 X__./2018-03-09/otu_table.biom_seq581 X__./2018-03-09/otu_table.biom_seq581 X__./2018-03-09/otu_table.biom_seq581 X__./2018-03-09/otu_table.biom_seq581 X__./2018-03-09/otu_table.biom_seq581
0 0 0 0 0 0 0 0 0 0 0 0 0 0 50 seq582 X__./2018-03-09/otu_table.biom_seq582 X__./2018-03-09/otu_table.biom_seq582 X__./2018-03-09/otu_table.biom_seq582 X__./2018-03-09/otu_table.biom_seq582 X__./2018-03-09/otu_table.biom_seq582 X__./2018-03-09/otu_table.biom_seq582
0 0 0 0 0 0 0 0 0 0 0 0 0 0 50 k__Bacteria p__Actinobacteria c__Actinobacteria o__Corynebacteriales f__Mycobacteriaceae g__Mycobacterium s__insubricum
0 0 0 0 0 0 0 0 0 0 0 0 0 0 50 seq584 X__./2018-03-09/otu_table.biom_seq584 X__./2018-03-09/otu_table.biom_seq584 X__./2018-03-09/otu_table.biom_seq584 X__./2018-03-09/otu_table.biom_seq584 X__./2018-03-09/otu_table.biom_seq584 X__./2018-03-09/otu_table.biom_seq584
